DH_CARGA,SITUACAO,JORNADA,ESCOLARIDADE_ITEM,ESCOLARIDADE,DESCR_CARGO,GRUPO_CARGO,TIPO_CARGO,LOTACAO,LOTACAO_DESCR,REGIME_JUR,NUM_SERVIDORES
2018-12-11 19:33:05.023159,Ativo,40h,12,Especialização,PROFESSOR DO MAGISTÉRIO SUPERIOR                            ,Professor Ensino Superior,Docente,CCS,CENTRO DE CIÊNCIAS DA SAÚDE,Regime Jurídico Único,4
2018-12-11 19:33:05.023159,Ativo,40h,13,Mestrado,PROFESSOR DO MAGISTÉRIO SUPERIOR                            ,Professor Ensino Superior,Docente,CCS,CENTRO DE CIÊNCIAS DA SAÚDE,Regime Jurídico Único,30
2018-12-11 19:33:05.023159,Ativo Transitório,40h,13,Mestrado,PROFESSOR DO MAGISTÉRIO SUPERIOR                            ,Professor Ensino Superior,Docente,CCS,CENTRO DE CIÊNCIAS DA SAÚDE,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,14,Doutorado,PROFESSOR DO MAGISTÉRIO SUPERIOR                            ,Professor Ensino Superior,Docente,CCS,CENTRO DE CIÊNCIAS DA SAÚDE,Regime Jurídico Único,27
2018-12-11 19:33:05.023159,Ativo,40h,10,Sup. Compl. ou Habilitação Legal Eq.,PROFESSOR MAGISTÉRIO SUPERIOR - SUBSTITUTO                  ,Professor Ensino Superior,Docente,CCS,CENTRO DE CIÊNCIAS DA SAÚDE,Substitutos e  Visitantes,1
2018-12-11 19:33:05.023159,Ativo,40h,10,Sup. Compl. ou Habilitação Legal Eq.,Bibliotecário-Documentalista                                ,Classe E (PCCTAE),Técnico-Administrativo em Educação,CCSH,CENTRO DE CIÊNCIAS SOCIAIS E HUMANAS,Regime Jurídico Único,2
2018-12-11 19:33:05.023159,Ativo,40h,13,Mestrado,Contínuo                                                    ,Classe C (PCCTAE),Técnico-Administrativo em Educação,CCSH,CENTRO DE CIÊNCIAS SOCIAIS E HUMANAS,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,12,Especialização,Diretor de Imagem                                           ,Classe E (PCCTAE),Técnico-Administrativo em Educação,CCSH,CENTRO DE CIÊNCIAS SOCIAIS E HUMANAS,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,13,Mestrado,Diretor de Imagem                                           ,Classe E (PCCTAE),Técnico-Administrativo em Educação,CCSH,CENTRO DE CIÊNCIAS SOCIAIS E HUMANAS,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,12,Especialização,Diretor de Produção                                         ,Classe E (PCCTAE),Técnico-Administrativo em Educação,CCSH,CENTRO DE CIÊNCIAS SOCIAIS E HUMANAS,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,13,Mestrado,Diretor de Produção                                         ,Classe E (PCCTAE),Técnico-Administrativo em Educação,CCSH,CENTRO DE CIÊNCIAS SOCIAIS E HUMANAS,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,8,2 Grau Completo ou Técnico,Marceneiro                                                  ,Classe B (PCCTAE),Técnico-Administrativo em Educação,CCR,CENTRO DE CIÊNCIAS RURAIS,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,8,2 Grau Completo ou Técnico,Mateiro                                                     ,Classe C (PCCTAE),Técnico-Administrativo em Educação,CCR,CENTRO DE CIÊNCIAS RURAIS,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,13,Mestrado,Médico Veterinário                                          ,Classe E (PCCTAE),Técnico-Administrativo em Educação,CCR,CENTRO DE CIÊNCIAS RURAIS,Regime Jurídico Único,2
2018-12-11 19:33:05.023159,Ativo,40h,14,Doutorado,Médico Veterinário                                          ,Classe E (PCCTAE),Técnico-Administrativo em Educação,CCR,CENTRO DE CIÊNCIAS RURAIS,Regime Jurídico Único,6
2018-12-11 19:33:05.023159,Ativo,40h,6,1 Grau Completo - Até 8 Série Completo,Motorista                                                   ,Classe C (PCCTAE),Técnico-Administrativo em Educação,CCR,CENTRO DE CIÊNCIAS RURAIS,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,8,2 Grau Completo ou Técnico,Motorista                                                   ,Classe C (PCCTAE),Técnico-Administrativo em Educação,CCR,CENTRO DE CIÊNCIAS RURAIS,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,12,Especialização,Motorista                                                   ,Classe C (PCCTAE),Técnico-Administrativo em Educação,CCR,CENTRO DE CIÊNCIAS RURAIS,Regime Jurídico Único,3
2018-12-11 19:33:05.023159,Ativo,40h,13,Mestrado,Secretário Executivo                                        ,Classe E (PCCTAE),Técnico-Administrativo em Educação,CCR,CENTRO DE CIÊNCIAS RURAIS,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,9,Superior Incompleto,Técnico de Laboratório Área                                 ,Classe D (PCCTAE),Técnico-Administrativo em Educação,CCR,CENTRO DE CIÊNCIAS RURAIS,Regime Jurídico Único,2
2018-12-11 19:33:05.023159,Ativo,40h,10,Sup. Compl. ou Habilitação Legal Eq.,Técnico de Laboratório Área                                 ,Classe D (PCCTAE),Técnico-Administrativo em Educação,CCR,CENTRO DE CIÊNCIAS RURAIS,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,12,Especialização,Técnico de Laboratório Área                                 ,Classe D (PCCTAE),Técnico-Administrativo em Educação,CCR,CENTRO DE CIÊNCIAS RURAIS,Regime Jurídico Único,2
2018-12-11 19:33:05.023159,Ativo,40h,13,Mestrado,Técnico de Laboratório Área                                 ,Classe D (PCCTAE),Técnico-Administrativo em Educação,CCR,CENTRO DE CIÊNCIAS RURAIS,Regime Jurídico Único,10
2018-12-11 19:33:05.023159,Ativo,40h,13,Mestrado,Arquivista                                                  ,Classe E (PCCTAE),Técnico-Administrativo em Educação,CTISM,COLÉGIO TÉCNICO INDUSTRIAL DE SANTA MARIA,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,12,Especialização,Assistente de Aluno                                         ,Classe C (PCCTAE),Técnico-Administrativo em Educação,CTISM,COLÉGIO TÉCNICO INDUSTRIAL DE SANTA MARIA,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,8,2 Grau Completo ou Técnico,Assistente em Administração                                 ,Classe D (PCCTAE),Técnico-Administrativo em Educação,CTISM,COLÉGIO TÉCNICO INDUSTRIAL DE SANTA MARIA,Regime Jurídico Único,2
2018-12-11 19:33:05.023159,Ativo,40h,10,Sup. Compl. ou Habilitação Legal Eq.,Assistente de Laboratório                                   ,Classe C (PCCTAE),Técnico-Administrativo em Educação,HUSM,HOSPITAL UNIVERSITÁRIO DE SANTA MARIA - HUSM,Regime Jurídico Único,4
2018-12-11 19:33:05.023159,Ativo,40h,12,Especialização,Assistente de Laboratório                                   ,Classe C (PCCTAE),Técnico-Administrativo em Educação,HUSM,HOSPITAL UNIVERSITÁRIO DE SANTA MARIA - HUSM,Regime Jurídico Único,2
2018-12-11 19:33:05.023159,Ativo,40h,13,Mestrado,Assistente de Laboratório                                   ,Classe C (PCCTAE),Técnico-Administrativo em Educação,HUSM,HOSPITAL UNIVERSITÁRIO DE SANTA MARIA - HUSM,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,5,1 Grau Incompleto 5 Série a 8 Incompleto,Assistente em Administração                                 ,Classe D (PCCTAE),Técnico-Administrativo em Educação,HUSM,HOSPITAL UNIVERSITÁRIO DE SANTA MARIA - HUSM,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,6,1 Grau Completo - Até 8 Série Completo,Assistente em Administração                                 ,Classe D (PCCTAE),Técnico-Administrativo em Educação,HUSM,HOSPITAL UNIVERSITÁRIO DE SANTA MARIA - HUSM,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,7,2 Grau Incompleto,Assistente em Administração                                 ,Classe D (PCCTAE),Técnico-Administrativo em Educação,HUSM,HOSPITAL UNIVERSITÁRIO DE SANTA MARIA - HUSM,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,8,2 Grau Completo ou Técnico,Assistente em Administração                                 ,Classe D (PCCTAE),Técnico-Administrativo em Educação,HUSM,HOSPITAL UNIVERSITÁRIO DE SANTA MARIA - HUSM,Regime Jurídico Único,5
2018-12-11 19:33:05.023159,Ativo,40h,10,Sup. Compl. ou Habilitação Legal Eq.,Assistente em Administração                                 ,Classe D (PCCTAE),Técnico-Administrativo em Educação,HUSM,HOSPITAL UNIVERSITÁRIO DE SANTA MARIA - HUSM,Regime Jurídico Único,10
2018-12-11 19:33:05.023159,Ativo,40h,13,Mestrado,Contador                                                    ,Classe E (PCCTAE),Técnico-Administrativo em Educação,HUSM,HOSPITAL UNIVERSITÁRIO DE SANTA MARIA - HUSM,Regime Jurídico Único,2
2018-12-11 19:33:05.023159,Ativo,40h,13,Mestrado,Engenheiro-Area                                             ,Classe E (PCCTAE),Técnico-Administrativo em Educação,CT,CENTRO DE TECNOLOGIA,Regime Jurídico Único,4
2018-12-11 19:33:05.023159,Ativo,40h,12,Especialização,Matemático                                                  ,Classe E (PCCTAE),Técnico-Administrativo em Educação,CT,CENTRO DE TECNOLOGIA,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,10,Sup. Compl. ou Habilitação Legal Eq.,Mestre de Edificações e Infraestrutura                      ,Classe D (PCCTAE),Técnico-Administrativo em Educação,CT,CENTRO DE TECNOLOGIA,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,12,Especialização,Mestre de Edificações e Infraestrutura                      ,Classe D (PCCTAE),Técnico-Administrativo em Educação,CT,CENTRO DE TECNOLOGIA,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,5,1 Grau Incompleto 5 Série a 8 Incompleto,Cozinheiro                                                  ,Classe C (PCCTAE),Técnico-Administrativo em Educação,REITORIA,REITORIA,Regime Jurídico Único,2
2018-12-11 19:33:05.023159,Ativo,40h,6,1 Grau Completo - Até 8 Série Completo,Cozinheiro                                                  ,Classe C (PCCTAE),Técnico-Administrativo em Educação,REITORIA,REITORIA,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,8,2 Grau Completo ou Técnico,Cozinheiro                                                  ,Classe C (PCCTAE),Técnico-Administrativo em Educação,REITORIA,REITORIA,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,12,Especialização,Técnico em Farmácia                                         ,Classe D (PCCTAE),Técnico-Administrativo em Educação,HUSM,HOSPITAL UNIVERSITÁRIO DE SANTA MARIA - HUSM,Regime Jurídico Único,5
2018-12-11 19:33:05.023159,Ativo,40h,13,Mestrado,Técnico em Farmácia                                         ,Classe D (PCCTAE),Técnico-Administrativo em Educação,HUSM,HOSPITAL UNIVERSITÁRIO DE SANTA MARIA - HUSM,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,14,Doutorado,Técnico em Farmácia                                         ,Classe D (PCCTAE),Técnico-Administrativo em Educação,HUSM,HOSPITAL UNIVERSITÁRIO DE SANTA MARIA - HUSM,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,12,Especialização,Técnico em Mecânica                                         ,Classe D (PCCTAE),Técnico-Administrativo em Educação,HUSM,HOSPITAL UNIVERSITÁRIO DE SANTA MARIA - HUSM,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,12,Especialização,Técnico em Nutrição e Dietética                             ,Classe D (PCCTAE),Técnico-Administrativo em Educação,HUSM,HOSPITAL UNIVERSITÁRIO DE SANTA MARIA - HUSM,Regime Jurídico Único,2
2018-12-11 19:33:05.023159,Ativo,40h,12,Especialização,Técnico em Refrigeração                                     ,Classe D (PCCTAE),Técnico-Administrativo em Educação,HUSM,HOSPITAL UNIVERSITÁRIO DE SANTA MARIA - HUSM,Regime Jurídico Único,2
2018-12-11 19:33:05.023159,Ativo,40h,10,Sup. Compl. ou Habilitação Legal Eq.,Técnico Equipamento Médico Odontológico                     ,Classe D (PCCTAE),Técnico-Administrativo em Educação,HUSM,HOSPITAL UNIVERSITÁRIO DE SANTA MARIA - HUSM,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,13,Mestrado,Administrador                                               ,Classe E (PCCTAE),Técnico-Administrativo em Educação,PALMEIRA,CAMPUS DE PALMEIRA DAS MISSÕES,Regime Jurídico Único,2
2018-12-11 19:33:05.023159,Ativo,40h,9,Superior Incompleto,Assistente em Administração                                 ,Classe D (PCCTAE),Técnico-Administrativo em Educação,CAL,CENTRO DE ARTES E LETRAS,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,10,Sup. Compl. ou Habilitação Legal Eq.,Assistente em Administração                                 ,Classe D (PCCTAE),Técnico-Administrativo em Educação,CAL,CENTRO DE ARTES E LETRAS,Regime Jurídico Único,8
2018-12-11 19:33:05.023159,Ativo,40h,12,Especialização,Assistente em Administração                                 ,Classe D (PCCTAE),Técnico-Administrativo em Educação,CAL,CENTRO DE ARTES E LETRAS,Regime Jurídico Único,5
2018-12-11 19:33:05.023159,Ativo,40h,13,Mestrado,Assistente em Administração                                 ,Classe D (PCCTAE),Técnico-Administrativo em Educação,CAL,CENTRO DE ARTES E LETRAS,Regime Jurídico Único,2
2018-12-11 19:33:05.023159,Ativo,40h,14,Doutorado,Assistente em Administração                                 ,Classe D (PCCTAE),Técnico-Administrativo em Educação,CAL,CENTRO DE ARTES E LETRAS,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,9,Superior Incompleto,Auxiliar em Administração                                   ,Classe C (PCCTAE),Técnico-Administrativo em Educação,CAL,CENTRO DE ARTES E LETRAS,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,12,Especialização,Auxiliar em Administração                                   ,Classe C (PCCTAE),Técnico-Administrativo em Educação,CAL,CENTRO DE ARTES E LETRAS,Regime Jurídico Único,5
2018-12-11 19:33:05.023159,Ativo,40h,10,Sup. Compl. ou Habilitação Legal Eq.,Bibliotecário-Documentalista                                ,Classe E (PCCTAE),Técnico-Administrativo em Educação,CAL,CENTRO DE ARTES E LETRAS,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,13,Mestrado,Técnico em Farmácia                                         ,Classe D (PCCTAE),Técnico-Administrativo em Educação,CCS,CENTRO DE CIÊNCIAS DA SAÚDE,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,8,2 Grau Completo ou Técnico,Técnico em Mecânica                                         ,Classe D (PCCTAE),Técnico-Administrativo em Educação,CCS,CENTRO DE CIÊNCIAS DA SAÚDE,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,13,Mestrado,Técnico em Mecânica                                         ,Classe D (PCCTAE),Técnico-Administrativo em Educação,CCS,CENTRO DE CIÊNCIAS DA SAÚDE,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,8,2 Grau Completo ou Técnico,Técnico em Prótese Dentária                                 ,Classe D (PCCTAE),Técnico-Administrativo em Educação,CCS,CENTRO DE CIÊNCIAS DA SAÚDE,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,10,Sup. Compl. ou Habilitação Legal Eq.,Técnico em Prótese Dentária                                 ,Classe D (PCCTAE),Técnico-Administrativo em Educação,CCS,CENTRO DE CIÊNCIAS DA SAÚDE,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,12,Especialização,Técnico Equipamento Médico Odontológico                     ,Classe D (PCCTAE),Técnico-Administrativo em Educação,CCS,CENTRO DE CIÊNCIAS DA SAÚDE,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,10,Sup. Compl. ou Habilitação Legal Eq.,Administrador                                               ,Classe E (PCCTAE),Técnico-Administrativo em Educação,CCSH,CENTRO DE CIÊNCIAS SOCIAIS E HUMANAS,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,12,Especialização,Instrumentador Cirúrgico                                    ,Classe D (PCCTAE),Técnico-Administrativo em Educação,HUSM,HOSPITAL UNIVERSITÁRIO DE SANTA MARIA - HUSM,Regime Jurídico Único,2
2018-12-11 19:33:05.023159,Ativo,40h,5,1 Grau Incompleto 5 Série a 8 Incompleto,Marceneiro                                                  ,Classe B (PCCTAE),Técnico-Administrativo em Educação,HUSM,HOSPITAL UNIVERSITÁRIO DE SANTA MARIA - HUSM,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,12,Especialização,Secretário Executivo                                        ,Classe E (PCCTAE),Técnico-Administrativo em Educação,HUSM,HOSPITAL UNIVERSITÁRIO DE SANTA MARIA - HUSM,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,13,Mestrado,Copeiro                                                     ,Classe B (PCCTAE),Técnico-Administrativo em Educação,CE,CENTRO DE EDUCAÇÃO,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,10,Sup. Compl. ou Habilitação Legal Eq.,Marceneiro                                                  ,Classe B (PCCTAE),Técnico-Administrativo em Educação,HUSM,HOSPITAL UNIVERSITÁRIO DE SANTA MARIA - HUSM,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,10,Sup. Compl. ou Habilitação Legal Eq.,Médico-Área                                                 ,Classe E (PCCTAE),Técnico-Administrativo em Educação,HUSM,HOSPITAL UNIVERSITÁRIO DE SANTA MARIA - HUSM,Regime Jurídico Único,3
2018-12-11 19:33:05.023159,Ativo,40h,12,Especialização,Médico-Área                                                 ,Classe E (PCCTAE),Técnico-Administrativo em Educação,HUSM,HOSPITAL UNIVERSITÁRIO DE SANTA MARIA - HUSM,Regime Jurídico Único,50
2018-12-11 19:33:05.023159,Ativo,40h,8,2 Grau Completo ou Técnico,Técnico de Tecnologia da Informação                         ,Classe D (PCCTAE),Técnico-Administrativo em Educação,HUSM,HOSPITAL UNIVERSITÁRIO DE SANTA MARIA - HUSM,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,13,Mestrado,Técnico em Anatomia e Necrópsia                             ,Classe D (PCCTAE),Técnico-Administrativo em Educação,HUSM,HOSPITAL UNIVERSITÁRIO DE SANTA MARIA - HUSM,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,10,Sup. Compl. ou Habilitação Legal Eq.,Técnico em Contabilidade                                    ,Classe D (PCCTAE),Técnico-Administrativo em Educação,HUSM,HOSPITAL UNIVERSITÁRIO DE SANTA MARIA - HUSM,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,7,2 Grau Incompleto,Assistente em Administração                                 ,Classe D (PCCTAE),Técnico-Administrativo em Educação,CCSH,CENTRO DE CIÊNCIAS SOCIAIS E HUMANAS,Regime Jurídico Único,1
